FPS,BoundingBox_Area,Model_Confidence
37.05110996017005,239040,0.9943563342094421
28.708604588691873,239040,0.9932512640953064
28.76550586891947,239040,0.9940521121025085
28.50026474878579,239040,0.9953312277793884
29.2401742749188,239040,0.9953312277793884
34.064806103226054,239040,0.9946526288986206
29.76304944487728,239040,0.9936570525169373
23.449132565577667,239040,0.9928991794586182
29.93532447932163,239040,0.9928516745567322
28.261181769259476,239040,0.9928516745567322
34.32939915255142,239040,0.9926838278770447
18.40477254084863,239040,0.9931758046150208
36.3218066310548,239040,0.9931758046150208
35.300182977606475,239040,0.9924343824386597
30.820936844118332,239040,0.992774248123169
34.471598714848554,239040,0.9934157133102417
24.394679733714188,239040,0.9934157133102417
30.031777897391038,239040,0.9921888113021851
32.16806698225983,239040,0.9922060370445251
29.21593683026574,239040,0.9923585057258606
24.40447359054824,239040,0.9923585057258606
36.13343595796671,239040,0.9921350479125977
25.428778784710882,239520,0.9924679398536682
20.9029380555554,239520,0.9924679398536682
21.57417357919366,239520,0.9926959276199341
36.268413545666725,239520,0.9920693635940552
26.58792810144542,239520,0.992555558681488
26.52671991292604,239520,0.9922276139259338
28.834521949780676,239520,0.9926382303237915
29.022871777990975,239520,0.9908231496810913
27.414791908155046,239520,0.9927753210067749
37.72765572005417,239520,0.9912433624267578
26.607830988187875,239520,0.9925472140312195
29.263226917169867,239520,0.9925472140312195
30.753141998016638,239520,0.9921591281890869
37.478525249952014,239520,0.9919193983078003
34.59585174400243,239520,0.9919977784156799
29.283862276692737,239520,0.9923028945922852
22.990651644829242,239520,0.9933398365974426
38.325778551763776,239520,0.9915192723274231
36.001931337494064,239520,0.9915192723274231
35.33884751213748,239520,0.9924319982528687
28.809368919309154,239520,0.9923170804977417
36.12596665501176,239520,0.9923170804977417
35.35046339424319,239520,0.9918617010116577
29.513617696961784,239520,0.9917408227920532
35.9510145505933,239520,0.9913679957389832
35.38356581713566,239520,0.9913679957389832
20.599473495864203,239520,0.9914964437484741
29.245475205081586,239520,0.9928085803985596
36.73568523853221,239520,0.9927171468734741
27.86242882910818,239520,0.9927869439125061
32.17004079822972,239520,0.9922365546226501
32.693113791065905,239520,0.9922365546226501
27.824352825469667,239520,0.9926061630249023
22.438409202232652,239520,0.9913777112960815
31.639318168715374,239520,0.9926350712776184
29.560002088739623,239520,0.992544412612915
34.819582214679784,239520,0.992393970489502
36.40471931481186,239520,0.9932188391685486
20.18780961777709,239520,0.990298867225647
36.79659651425711,239520,0.990298867225647
29.134760138088982,239520,0.9927573204040527
22.18372827992056,240960,0.9903016090393066
25.370636944996455,240960,0.9917870163917542
32.32375187359425,240960,0.9933071732521057
24.07030807705426,240960,0.991266667842865
22.446815115967116,240960,0.9927606582641602
29.458479253403898,240960,0.9928297400474548
28.733385057430823,240960,0.9911348819732666
28.387038484811743,240960,0.9922922849655151
35.80156924741698,240960,0.9928561449050903
36.180501263587274,240960,0.9928561449050903
36.617981919118236,240960,0.9928561449050903
26.881705698830054,240960,0.9930816292762756
25.20566998454054,240960,0.9932340979576111
28.85177813078062,240960,0.9929810762405396
29.152985538939458,240960,0.9924099445343018
19.134494286482372,240960,0.9918136596679688
31.68209751744298,240960,0.9917175769805908
20.53653621138716,240960,0.9912310242652893
19.828300094463593,240960,0.9921585321426392
27.783987927080567,240960,0.9922318458557129
30.408007391959426,240960,0.9925634264945984
22.14870199302217,240960,0.9895260334014893
27.14176730048628,240960,0.9895260334014893
29.18645806366045,240960,0.9904395341873169
26.887392388679825,240960,0.9906522035598755
32.90884101999619,240960,0.9908899664878845
33.21715976029738,240960,0.9908899664878845
28.991977429773883,240960,0.989723801612854
28.510532378220404,240960,0.9876992702484131
31.109200484761054,240960,0.9872905611991882
24.23847997530317,240960,0.9910146594047546
25.53979904226424,240960,0.9910146594047546
30.083905856955646,240960,0.9870790243148804
28.795721488676353,240960,0.9884157180786133
24.390565820843307,240960,0.9875131249427795
25.43587243981541,240960,0.9870906472206116
